@relation reopenBugInFuture
@attribute STR numeric
@attribute EB numeric
@attribute DWL numeric
@attribute DN numeric
@attribute OPC numeric
@attribute OPF numeric
@attribute FPC numeric
@attribute FPF numeric
@attribute SS numeric
@attribute locFixMean numeric
@attribute locFixMedian numeric
@attribute DWMCMean numeric
@attribute DWMCMedian numeric
@attribute ReadabilityMean numeric
@attribute ReadabilityMedian numeric
@attribute CDMean numeric
@attribute CDMedian numeric
@attribute CBOMean numeric
@attribute CBOMedian numeric
@attribute DITMean numeric
@attribute DITMedian numeric
@attribute LOCPreFixMean numeric
@attribute LOCPrefixMedian numeric
@attribute LCOMMean numeric
@attribute LCOMMedian numeric
@attribute NOCMean numeric
@attribute NOCMedian numeric
@attribute NOFMean numeric
@attribute NOFMedian numeric
@attribute NOMMean numeric
@attribute NOMMedian numeric
@attribute NOPMMean numeric
@attribute NOPMMedian numeric
@attribute NOPFMean numeric
@attribute NOPFMedian numeric
@attribute NOSMMean numeric
@attribute NOSMMedian numeric
@attribute NOSFMean numeric
@attribute NOSFMedian numeric
@attribute NOSIMean numeric
@attribute NOSIMedian numeric
@attribute RFCMean numeric
@attribute RFCMedian numeric
@attribute WMCMean numeric
@attribute WMCMedian numeric
@attribute BugReopen {false,true}

@data
0.0,0.0,33.0,2.0,29.0,1.0,580.0,89.0,1.0,51.5,51.5,-0.5,-0.5,0.0,0.0,2.794642857142857,2.794642857142857,10.0,10.0,2.0,2.0,51.5,51.5,6.0,6.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,false
0.0,0.0,32.0,0.0,765.0,115.0,765.0,115.0,0.0,307.0,307.0,0.0,0.0,0.0,0.0,7.2,7.2,16.0,16.0,1.0,1.0,307.0,307.0,125.0,125.0,0.0,0.0,15.0,15.0,27.0,27.0,25.0,25.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,43.0,43.0,70.0,70.0,false
0.0,0.0,999.0,4.0,0.0,0.0,378.0,42.0,0.16666666666666666,693.0,693.0,0.0,0.0,0.0,0.0,4.608695652173913,4.608695652173913,22.0,22.0,2.0,2.0,693.0,693.0,499.0,499.0,0.0,0.0,19.0,19.0,38.0,38.0,23.0,23.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,106.0,106.0,135.0,135.0,false
0.0,0.0,20.0,1.0,1923.0,261.0,1922.0,260.0,0.0,618.0,618.0,1.0,1.0,0.0,0.0,4.363636363636363,4.363636363636363,32.0,32.0,2.0,2.0,611.0,611.0,651.0,651.0,0.0,0.0,16.0,16.0,54.0,54.0,53.0,53.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,71.0,71.0,131.0,131.0,false
0.0,0.0,1.0,1.0,0.0,0.0,910.0,20.0,0.0,279.0,279.0,2.0,2.0,0.0,0.0,8.423076923076923,8.423076923076923,34.0,34.0,2.0,2.0,275.0,275.0,82.0,82.0,0.0,0.0,14.0,14.0,13.0,13.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,74.0,74.0,false
0.0,0.0,19.0,0.0,385.0,118.0,386.0,119.0,0.0,401.0,401.0,0.5,0.5,0.0,0.0,7.367857142857143,7.367857142857143,27.5,27.5,2.5,2.5,389.5,389.5,300.5,300.5,0.0,0.0,12.5,12.5,23.5,23.5,17.5,17.5,3.5,3.5,1.5,1.5,4.0,4.0,4.0,4.0,92.0,92.0,79.0,79.0,false
0.0,1.0,264.0,0.0,76.0,17.0,76.0,17.0,0.0,94.0,104.0,-4.0,-2.5,0.0,0.0,5.892857142857142,6.1875,16.0,15.833333333333334,2.0,1.8333333333333333,101.0,109.16666666666667,4.0,10.666666666666666,0.0,0.0,1.0,1.8333333333333333,2.0,3.1666666666666665,2.0,2.6666666666666665,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,1.3333333333333333,22.5,24.0,13.0,15.333333333333334,false
0.0,0.0,2.0,3.0,0.0,0.0,664.0,132.0,0.3333333333333333,436.0,436.0,0.0,0.0,0.0,0.0,2.9537037037037037,2.9537037037037037,10.0,10.0,1.0,1.0,436.0,436.0,256.0,256.0,0.0,0.0,11.0,11.0,25.0,25.0,8.0,8.0,0.0,0.0,2.0,2.0,10.0,10.0,10.0,10.0,52.0,52.0,70.0,70.0,false
0.0,0.0,1.0,1.0,0.0,0.0,816.0,15.0,0.0,134.0,134.0,6.0,6.0,0.0,0.0,6.6,6.6,10.0,10.0,1.0,1.0,121.0,121.0,21.0,21.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,27.0,27.0,57.0,57.0,false
0.0,0.0,162.0,6.0,27.0,4.0,72.0,8.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,19.0,2.0,14.0,4.0,15.0,4.0,0.0,597.0,502.0,2.0,1.0,0.0,0.0,10.777777777777779,17.85137395459976,21.0,33.0,2.0,3.6666666666666665,597.0,492.6666666666667,491.0,1429.3333333333333,0.0,0.0,11.0,28.666666666666668,31.0,46.666666666666664,23.0,42.666666666666664,0.0,2.0,0.0,2.3333333333333335,6.0,14.333333333333334,6.0,14.333333333333334,79.0,96.0,142.0,102.0,false
0.0,0.0,42.0,0.0,162.0,33.0,162.0,33.0,0.0,163.0,455.6666666666667,0.0,0.6666666666666643,0.0,0.0,5.9523809523809526,11.665079365079364,13.0,20.666666666666668,2.0,1.6666666666666667,154.0,450.0,1.0,155.33333333333334,0.0,0.0,3.0,4.666666666666667,3.0,12.333333333333334,3.0,11.666666666666666,1.0,3.3333333333333335,0.0,0.0,1.0,1.3333333333333333,1.0,1.3333333333333333,35.0,56.0,36.0,33.0,false
0.0,1.0,98.0,2.0,209.0,58.0,200.0,19.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,623.0,4.0,3.0,0.0,380.0,60.0,0.16666666666666666,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,183.0,2.0,200.0,7.0,214.0,10.0,1.0,192.0,192.0,4.0,4.0,0.0,0.0,10.533333333333333,10.533333333333333,83.0,83.0,2.0,2.0,168.0,168.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,100.0,false
0.0,1.0,76.0,1.0,198.0,39.0,206.0,39.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,325.0,1.0,14.0,2.0,34.0,7.0,0.0,197.5,197.5,3.5,3.5,0.0,0.0,6.327639751552795,6.327639751552795,10.0,10.0,2.0,2.0,171.5,171.5,76.5,76.5,0.0,0.0,5.0,5.0,13.5,13.5,13.0,13.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,48.0,48.0,false
0.0,0.0,42.0,0.0,982.0,157.0,982.0,157.0,0.0,306.5,315.6666666666667,-3.5,2.1666666666666714,0.0,0.0,8.824369747899159,9.783739136680312,19.5,18.833333333333332,2.0,2.0,257.5,296.8333333333333,5.0,18.166666666666668,0.0,0.0,4.5,5.5,9.0,9.166666666666666,6.0,6.166666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,63.0,67.33333333333333,59.0,77.5,false
0.0,0.0,2.0,0.0,374.0,110.0,381.0,115.0,0.0,195.5,195.5,0.5,0.5,0.0,0.0,5.069259962049336,5.069259962049336,17.5,17.5,2.0,2.0,172.0,172.0,0.5,0.5,0.0,0.0,4.5,4.5,9.0,9.0,5.5,5.5,0.5,0.5,0.5,0.5,2.5,2.5,2.5,2.5,26.5,26.5,36.0,36.0,false
0.0,0.0,122.0,1.0,450.0,69.0,450.0,69.0,0.0,1158.0,864.6666666666666,8.0,3.3333333333333144,0.0,0.0,8.93939393939394,11.390818756672417,57.0,48.333333333333336,6.0,4.333333333333333,1115.0,847.0,2899.0,2769.3333333333335,0.0,0.0,16.0,28.666666666666668,34.0,49.0,28.0,35.0,2.0,5.333333333333333,2.0,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,157.0,131.66666666666666,167.0,157.33333333333334,false
0.0,0.0,332.0,0.0,1.0,0.0,433.0,77.0,0.0,511.0,511.0,2.0,2.0,0.0,0.0,8.790697674418604,8.790697674418604,77.0,77.0,1.0,1.0,505.0,505.0,1053.0,1053.0,0.0,0.0,31.0,31.0,51.0,51.0,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0,82.0,128.0,128.0,false
0.0,0.0,3.0,0.0,19.0,11.0,19.0,11.0,0.0,173.0,173.0,0.0,0.0,0.0,0.0,9.785714285714286,9.785714285714286,18.5,18.5,2.5,2.5,173.0,173.0,10.0,10.0,0.0,0.0,4.0,4.0,16.0,16.0,11.0,11.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,41.0,41.0,35.0,35.0,false
0.0,1.0,29.0,3.0,0.0,0.0,283.0,20.0,0.3333333333333333,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,47.0,1.0,43.0,15.0,43.0,15.0,0.0,118.0,118.0,1.0,1.0,0.0,0.0,2.5517241379310347,2.5517241379310347,13.0,13.0,2.0,2.0,110.0,110.0,49.0,49.0,0.0,0.0,1.0,1.0,15.0,15.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,15.0,15.0,false
0.0,1.0,185.0,2.0,8.0,0.0,20.0,2.0,0.0,367.0,367.0,1.0,1.0,0.0,0.0,20.285714285714285,20.285714285714285,4.0,4.0,2.0,2.0,335.0,335.0,15.0,15.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,43.0,43.0,false
0.0,1.0,17.0,0.0,764.0,114.0,764.0,114.0,0.0,246.0,246.0,0.0,0.0,0.0,0.0,5.793103448275862,5.793103448275862,10.0,10.0,1.0,1.0,246.0,246.0,243.0,243.0,0.0,0.0,6.0,6.0,30.0,30.0,29.0,29.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,39.0,39.0,55.0,55.0,false
0.0,0.0,357.0,5.0,0.0,0.0,1115.0,142.0,0.3,626.0,583.0,8.0,5.666666666666671,0.0,0.0,9.791666666666666,8.228495070344522,51.0,56.0,2.0,4.333333333333333,570.0,546.6666666666666,136.0,127.66666666666667,0.0,0.0,12.0,10.333333333333334,16.0,19.333333333333332,13.0,13.666666666666666,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,0.0,2.0,125.0,141.0,85.0,86.33333333333333,false
0.0,0.0,100.0,4.0,0.0,0.0,196.0,29.0,0.3333333333333333,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,307.0,2.0,0.0,0.0,288.0,51.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,57.0,57.0,3.0,3.0,0.0,0.0,2.0,2.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,false
0.0,1.0,89.0,1.0,396.0,64.0,397.0,64.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,1181.0,0.0,137.0,31.0,138.0,33.0,0.0,303.0,418.4,9.0,5.200000000000003,0.0,0.0,3.9327731092436973,10.603475196530225,17.0,18.6,3.0,3.2,300.0,371.8,30.0,55.8,0.0,0.0,11.0,10.6,23.0,22.2,21.0,18.4,0.0,0.8,2.0,2.2,4.0,2.4,4.0,2.4,37.0,43.6,53.0,69.2,false
0.0,0.0,22.0,1.0,0.0,0.0,1749.0,67.0,0.0,227.0,227.0,6.0,6.0,0.0,0.0,8.631578947368421,8.631578947368421,24.0,24.0,2.0,2.0,211.0,211.0,27.0,27.0,0.0,0.0,11.0,11.0,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,42.0,42.0,false
0.0,0.0,78.0,6.0,0.0,0.0,68.0,18.0,0.2,402.5,665.5714285714286,0.0,2.5,0.0,1.4900155032851867E-5,5.875080906148867,7.151756967323108,34.5,44.857142857142854,2.0,2.7142857142857144,397.5,647.9285714285714,44.5,924.6428571428571,0.0,0.07142857142857142,8.5,10.785714285714286,10.0,31.5,8.0,17.428571428571427,0.0,1.7142857142857142,0.0,2.857142857142857,0.5,2.642857142857143,0.5,2.642857142857143,76.5,117.85714285714286,61.5,104.35714285714286,false
0.0,0.0,22.0,1.0,204.0,49.0,204.0,49.0,1.0,927.5,927.5,3.5,3.5,0.0,0.0,4.951952108276939,4.951952108276939,61.5,61.5,6.0,6.0,909.5,909.5,1268.5,1268.5,0.0,0.0,27.5,27.5,57.0,57.0,42.0,42.0,2.5,2.5,7.0,7.0,6.5,6.5,6.5,6.5,154.5,154.5,176.5,176.5,false
0.0,0.0,111.0,8.0,0.0,0.0,142.0,30.0,0.25,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,100.0,1.0,144.0,40.0,1838.0,245.0,1.0,305.0,326.5,1.0,2.25,0.0,0.0,11.609375,11.920014880952381,33.5,30.5,2.0,1.75,308.0,320.75,20.0,424.0,0.0,0.0,6.5,6.75,10.5,21.5,6.0,16.75,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,58.0,66.5,52.0,62.5,false
0.0,1.0,225.0,1.0,20.0,4.0,21.0,4.0,1.0,1175.0,1175.0,0.0,0.0,0.0,0.0,6.116129032258065,6.116129032258065,124.0,124.0,3.0,3.0,1175.0,1175.0,1294.0,1294.0,0.0,0.0,50.0,50.0,58.0,58.0,43.0,43.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,213.0,213.0,207.0,207.0,false
0.0,0.0,53.0,0.0,131.0,20.0,131.0,20.0,0.0,321.0,364.0,0.0,0.3333333333333357,0.0,0.0,9.466666666666667,7.970538373424972,19.0,24.0,2.0,2.3333333333333335,320.0,356.3333333333333,202.0,499.0,0.0,0.0,5.0,10.333333333333334,10.0,25.333333333333332,6.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,61.0,71.33333333333333,76.0,63.666666666666664,false
0.0,1.0,28.0,1.0,10.0,9.0,10.0,9.0,0.0,347.0,347.0,0.0,0.0,0.0,0.0,15.478070175438596,15.478070175438596,44.0,44.0,2.5,2.5,345.0,345.0,382.0,382.0,0.0,0.0,6.5,6.5,27.0,27.0,21.0,21.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,75.0,75.0,77.0,77.0,false
0.0,1.0,330.0,3.0,0.0,0.0,465.0,79.0,0.0,378.0,378.0,2.0,2.0,0.0,0.0,18.0,18.0,29.0,29.0,3.0,3.0,364.0,364.0,231.0,231.0,0.0,0.0,12.0,12.0,27.0,27.0,18.0,18.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,66.0,66.0,112.0,112.0,false
0.0,1.0,166.0,0.0,327.0,34.0,44.0,17.0,0.0,190.0,280.5,-17.5,-8.75,0.0,0.0,6.2592592592592595,7.48572206660442,10.5,20.25,2.0,2.5,198.0,263.25,27.5,204.75,0.0,0.0,2.0,8.25,8.0,15.75,6.0,11.75,0.0,1.5,0.0,0.5,0.0,1.5,0.0,1.5,31.5,45.0,61.5,76.5,false
0.0,0.0,2.0,5.0,50.0,1.0,53.0,16.0,0.2,251.0,251.0,2.0,2.0,0.0,0.0,6.75,6.75,13.0,13.0,4.0,4.0,245.0,245.0,68.0,68.0,0.0,0.0,15.0,15.0,20.0,20.0,9.0,9.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,31.0,61.0,61.0,false
0.0,0.0,2.0,0.0,51.0,1.0,51.0,1.0,0.0,341.5,341.5,1.0,1.0,0.0,0.0,17.79019607843137,17.79019607843137,15.0,15.0,3.0,3.0,321.5,321.5,19.0,19.0,0.0,0.0,7.5,7.5,15.0,15.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,57.5,53.5,53.5,false
0.0,0.0,16.0,1.0,0.0,0.0,2068.0,92.0,0.0,127.0,305.0,8.0,3.7142857142857153,0.0,0.0,5.1875,8.362865465335071,14.0,13.0,2.0,1.7142857142857142,106.0,292.57142857142856,0.0,18.285714285714285,0.0,0.0,7.0,6.142857142857143,6.0,10.857142857142858,4.0,8.857142857142858,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,1.7142857142857142,0.0,1.7142857142857142,19.0,32.57142857142857,21.0,33.857142857142854,false
0.0,0.0,11.0,0.0,116.0,31.0,116.0,31.0,0.0,171.0,171.0,3.0,3.0,0.0,0.0,8.666666666666666,8.666666666666666,5.0,5.0,1.0,1.0,169.0,169.0,352.0,352.0,0.0,0.0,15.0,15.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,79.0,79.0,false
0.0,1.0,257.0,1.0,0.0,0.0,378.0,42.0,1.0,693.0,693.0,0.0,0.0,0.0,0.0,4.608695652173913,4.608695652173913,22.0,22.0,2.0,2.0,693.0,693.0,499.0,499.0,0.0,0.0,19.0,19.0,38.0,38.0,23.0,23.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,106.0,106.0,135.0,135.0,false
0.0,0.0,1.0,1.0,541.0,88.0,541.0,88.0,0.0,136.0,170.82051282051282,0.0,2.410256410256409,0.0,3.150384873151779E-4,6.117647058823529,6.6398916053709245,23.0,24.692307692307693,3.0,3.128205128205128,132.0,162.66666666666666,53.0,116.2051282051282,0.0,0.41025641025641024,1.0,3.0,11.0,12.076923076923077,1.0,2.8205128205128207,0.0,0.10256410256410256,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,23.0,30.53846153846154,22.0,33.53846153846154,false
0.0,1.0,1344.0,3.0,0.0,0.0,11.0,6.0,0.0,224.5,224.5,1.0,1.0,0.0,0.0,7.934210526315789,7.934210526315789,13.5,13.5,4.0,4.0,216.5,216.5,75.5,75.5,0.0,0.0,7.0,7.0,19.0,19.0,15.0,15.0,0.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,26.5,26.5,25.0,25.0,false
0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,548.0,548.0,0.0,0.0,0.0,0.0,4.821052631578947,4.821052631578947,43.0,43.0,2.0,2.0,548.0,548.0,0.0,0.0,0.0,0.0,14.0,14.0,16.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,77.0,77.0,false
0.0,0.0,355.0,3.0,14.0,2.0,64.0,7.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,269.0,1.0,0.0,0.0,479.0,64.0,0.0,101.0,384.6666666666667,1.0,0.3333333333333286,0.0,0.0,4.103825136612022,4.225084569346865,19.0,24.666666666666668,2.0,2.3333333333333335,98.0,383.3333333333333,28.0,473.3333333333333,0.0,0.0,3.0,13.333333333333334,8.0,24.0,8.0,20.0,1.0,1.6666666666666667,0.0,2.6666666666666665,1.0,2.6666666666666665,1.0,2.6666666666666665,26.0,51.0,14.0,84.0,false
0.0,0.0,442.0,1.0,0.0,0.0,326.0,31.0,0.0,99.0,185.35454545454544,0.0,0.45454545454545325,0.0,4.728710363534364E-5,4.310096153846153,5.437421630120779,13.0,16.10909090909091,2.0,2.1272727272727274,95.5,181.27272727272728,10.0,141.14545454545456,0.0,0.06363636363636363,0.0,2.536363636363636,7.0,11.309090909090909,3.5,8.627272727272727,0.0,0.09090909090909091,0.0,0.2909090909090909,0.0,0.2,0.0,0.2,20.0,28.80909090909091,12.0,32.70909090909091,false
0.0,1.0,43.0,1.0,539.0,67.0,543.0,67.0,0.0,691.0,691.0,2.5,2.5,0.0,0.0,16.569280343716436,16.569280343716436,49.0,49.0,1.5,1.5,672.5,672.5,1898.0,1898.0,0.0,0.0,20.5,20.5,52.5,52.5,45.5,45.5,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,99.0,99.0,171.5,171.5,false
0.0,1.0,56.0,6.0,0.0,0.0,196.0,29.0,0.13333333333333333,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,1469.0,1.0,0.0,0.0,655.0,120.0,1.0,654.0,654.0,0.0,0.0,0.0,0.0,11.613636363636363,11.613636363636363,59.0,59.0,5.0,5.0,654.0,654.0,806.0,806.0,0.0,0.0,39.0,39.0,45.0,45.0,31.0,31.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,132.0,132.0,172.0,172.0,false
0.0,0.0,233.0,0.0,149.0,18.0,149.0,18.0,0.0,272.0,272.0,1.0,1.0,0.0,0.0,7.1,7.1,33.0,33.0,2.0,2.0,262.0,262.0,43.0,43.0,0.0,0.0,8.0,8.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,45.0,45.0,false
0.0,0.0,19.0,2.0,0.0,0.0,783.0,120.0,0.0,134.0,134.0,0.0,0.0,0.0,0.0,6.625,6.625,26.0,26.0,2.0,2.0,134.0,134.0,60.0,60.0,0.0,0.0,3.0,3.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,24.0,24.0,false
0.0,0.0,79.0,0.0,131.0,24.0,131.0,24.0,0.0,777.0,777.0,4.0,4.0,0.0,0.0,13.494565217391305,13.494565217391305,16.5,16.5,7.5,7.5,744.0,744.0,32.5,32.5,0.0,0.0,14.0,14.0,25.0,25.0,21.5,21.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,59.0,59.0,103.5,103.5,false
0.0,0.0,192.0,3.0,6.0,1.0,359.0,91.0,0.0,174.0,181.0,0.0,0.0,0.0,0.0,6.7397891963109355,6.305744949494948,6.0,9.666666666666666,1.0,1.3333333333333333,174.0,181.0,33.5,46.666666666666664,0.0,0.0,8.0,6.5,15.0,13.666666666666666,9.0,9.0,0.0,0.6666666666666666,0.0,0.0,0.5,1.3333333333333333,0.5,1.3333333333333333,22.5,32.833333333333336,44.0,37.166666666666664,false
0.0,1.0,108.0,1.0,165.0,5.0,135.0,36.0,0.0,150.5,257.0487804878049,0.0,0.45121951219512013,0.0,1.5773605299750116E-6,7.342105263157895,9.59617197484494,10.0,11.024390243902438,3.0,3.0609756097560976,151.0,255.7439024390244,4.0,98.39024390243902,0.0,0.7317073170731707,0.0,1.329268292682927,5.0,9.853658536585366,4.0,8.036585365853659,0.0,0.13414634146341464,0.0,0.2682926829268293,0.0,0.6341463414634146,0.0,0.6341463414634146,47.5,51.58536585365854,13.0,24.182926829268293,false
0.0,0.0,42.0,0.0,162.0,33.0,162.0,33.0,0.0,163.0,455.6666666666667,0.0,0.6666666666666643,0.0,0.0,5.9523809523809526,11.665079365079364,13.0,20.666666666666668,2.0,1.6666666666666667,154.0,450.0,1.0,155.33333333333334,0.0,0.0,3.0,4.666666666666667,3.0,12.333333333333334,3.0,11.666666666666666,1.0,3.3333333333333335,0.0,0.0,1.0,1.3333333333333333,1.0,1.3333333333333333,35.0,56.0,36.0,33.0,false
0.0,1.0,181.0,4.0,32.0,2.0,32.0,2.0,0.8333333333333334,822.0,822.0,-0.5,-0.5,0.0,0.0,9.412367104440275,9.412367104440275,45.0,45.0,3.5,3.5,827.0,827.0,1197.0,1197.0,0.0,0.0,17.5,17.5,48.5,48.5,38.5,38.5,2.5,2.5,5.5,5.5,5.5,5.5,5.5,5.5,139.0,139.0,170.0,170.0,false
1.0,0.0,66.0,2.0,196.0,29.0,196.0,29.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,63.0,4.0,97.0,37.0,380.0,60.0,0.16666666666666666,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,1.0,36.0,1.0,8.0,3.0,8.0,3.0,0.0,1056.0,1056.0,5.0,5.0,0.0,0.0,5.446808510638298,5.446808510638298,29.0,29.0,1.0,1.0,1038.0,1038.0,2552.0,2552.0,0.0,0.0,20.0,20.0,77.0,77.0,52.0,52.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,160.0,160.0,258.0,258.0,false
0.0,0.0,1.0,0.0,28.0,3.0,13.0,1.0,0.0,183.0,255.1,3.0,0.8999999999999986,0.0,0.0,4.985964912280702,7.02166308935746,8.5,12.8,1.5,1.6,181.0,250.8,38.0,98.1,0.0,0.0,2.0,3.5,10.5,13.5,6.5,9.7,0.0,0.6,3.5,5.1,0.5,1.7,0.5,1.7,28.0,48.4,30.0,35.5,false
