@relation reopenBugInFuture
@attribute STR numeric
@attribute EB numeric
@attribute DWL numeric
@attribute DN numeric
@attribute OPC numeric
@attribute OPF numeric
@attribute FPC numeric
@attribute FPF numeric
@attribute SS numeric
@attribute locFixMean numeric
@attribute locFixMedian numeric
@attribute DWMCMean numeric
@attribute DWMCMedian numeric
@attribute ReadabilityMean numeric
@attribute ReadabilityMedian numeric
@attribute CDMean numeric
@attribute CDMedian numeric
@attribute CBOMean numeric
@attribute CBOMedian numeric
@attribute DITMean numeric
@attribute DITMedian numeric
@attribute LOCPreFixMean numeric
@attribute LOCPrefixMedian numeric
@attribute LCOMMean numeric
@attribute LCOMMedian numeric
@attribute NOCMean numeric
@attribute NOCMedian numeric
@attribute NOFMean numeric
@attribute NOFMedian numeric
@attribute NOMMean numeric
@attribute NOMMedian numeric
@attribute NOPMMean numeric
@attribute NOPMMedian numeric
@attribute NOPFMean numeric
@attribute NOPFMedian numeric
@attribute NOSMMean numeric
@attribute NOSMMedian numeric
@attribute NOSFMean numeric
@attribute NOSFMedian numeric
@attribute NOSIMean numeric
@attribute NOSIMedian numeric
@attribute RFCMean numeric
@attribute RFCMedian numeric
@attribute WMCMean numeric
@attribute WMCMedian numeric
@attribute BugReopen {false,true}

@data
0.0,0.0,17.0,1.0,253.0,187.0,253.0,187.0,0.0,397.0,410.25,3.0,3.5,0.0,0.0,34.55,35.775,24.0,24.0,3.0,3.0,385.0,396.25,756.0,882.25,0.0,0.0,8.0,8.0,24.5,25.0,20.0,20.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.5,50.75,83.0,82.25,false
0.0,0.0,38.0,1.0,183.0,137.0,183.0,137.0,0.0,841.0,710.6666666666666,3.0,0.3333333333333286,0.0,0.0,37.57142857142857,53.54334554334554,25.0,22.666666666666668,1.0,2.0,824.0,704.6666666666666,3944.0,3357.6666666666665,0.0,0.0,4.0,8.666666666666666,54.0,44.0,54.0,43.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,82.0,67.33333333333333,107.0,108.0,false
0.0,0.0,404.0,1.0,0.0,0.0,251.0,184.0,1.0,571.5,558.0,4.0,4.0,0.0,0.0,8.14449960804808,8.148714331548325,15.5,15.75,2.0,2.25,550.5,537.0,548.0,580.75,0.0,0.0,9.5,9.75,29.5,29.75,23.5,23.5,0.0,0.0,1.0,1.0,1.5,1.75,1.5,1.75,62.5,63.0,86.0,91.0,false
0.0,0.0,19.0,3.0,388.0,38.0,17.0,49.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,93.0,1.0,0.0,0.0,165.0,122.0,1.0,297.0,4475.0,2.0,2.333333333333343,0.0,0.0,22.555555555555557,16.693419038873586,17.0,110.33333333333333,1.0,1.0,286.0,4462.0,561.0,31787.333333333332,0.0,0.0,0.0,0.0,21.0,158.0,21.0,156.66666666666666,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,73.0,124.0,36.0,208.0,false
0.0,0.0,29.0,2.0,231.0,171.0,231.0,171.0,0.0,2422.0,4547.333333333333,0.0,0.4444444444444571,0.0,0.0,1.5782178217821783,16.53112824927767,100.0,125.0,1.0,1.1111111111111112,2422.0,4520.333333333333,7381.0,32501.444444444445,0.0,0.0,0.0,0.7777777777777778,122.0,184.55555555555554,119.0,181.66666666666666,0.0,0.0,35.0,44.333333333333336,0.0,0.1111111111111111,0.0,0.1111111111111111,73.0,107.77777777777777,143.0,250.77777777777777,false
0.0,0.0,35.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,47.0,1.0,218.0,160.0,218.0,160.0,0.0,790.0,753.25,1.0,2.0,0.0,0.0,13.032242063492063,19.24826388888889,24.5,23.25,1.0,2.0,775.0,737.25,1858.0,2963.75,0.0,0.0,10.5,13.5,40.5,41.25,30.5,34.25,0.0,0.0,0.5,0.75,0.0,1.0,0.0,1.0,78.0,76.25,176.0,144.0,false
0.0,0.0,35.0,2.0,0.0,0.0,14.0,41.0,0.0,189.0,189.0,0.0,0.0,0.0,0.0,5.362394957983193,5.362394957983193,9.0,9.0,1.0,1.0,189.0,189.0,282.0,282.0,0.0,0.0,9.0,9.0,25.0,25.0,23.5,23.5,0.0,0.0,24.0,24.0,9.0,9.0,9.0,9.0,13.5,13.5,52.0,52.0,false
0.0,0.0,1.0,1.0,58.0,5.0,58.0,5.0,0.0,664.0,664.0,0.0,0.0,0.0,0.0,3.3049645390070923,3.3049645390070923,4.0,4.0,1.0,1.0,664.0,664.0,565.0,565.0,0.0,0.0,9.0,9.0,47.0,47.0,45.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,61.0,161.0,161.0,true
